conversation_id,response_time,resolution_time
1343785976942882818,0.8880555555555556,32.715
1344177960446640130,0.6102777777777778,0.6102777777777778
1313373475407491073,2.4975,0.0
1343868209510850564,3.4202777777777778,3.4202777777777778
1340549415858176001,22.011388888888888,189.94
1342506214156976131,17.92972222222222,17.92972222222222
1342014127015804929,27.860555555555557,27.860555555555557
1342087147826769923,1.3627777777777779,45.594722222222224
1341815291026624512,12.831111111111111,12.831111111111111
1341985305713201152,1.5566666666666666,1.5566666666666666
1341463391911591936,12.02,0.0
1341098658998091777,18.841944444444444,18.841944444444444
1336507103616253954,10.952222222222222,290.1588888888889
1335800028963618816,6.3566666666666665,336.9791666666667
1339893856792285184,1.4752777777777777,1.4752777777777777
1339817764534452227,0.5319444444444444,0.5319444444444444
1255838665407782915,5540.252222222222,5540.254722222222
1339443018915463168,3.346388888888889,3.346388888888889
1339443035797655552,3.3402777777777777,3.3402777777777777
1339449883158310913,2.8808333333333334,0.0
1339484328741388288,0.5891666666666666,0.5891666666666666
1338909853373304835,10.930277777777778,18.08
1337697498740060161,4.317777777777778,44.49111111111111
1337716526145622016,3.043888888888889,3.043888888888889
1337347686152904708,1.1636111111111112,1.1636111111111112
1336749915272146945,9.523055555555555,9.523055555555555
1335874703102070786,1.3677777777777778,1.3677777777777778
1334804579708387328,2.0605555555555557,3.1805555555555554
1334807941648588800,1.6544444444444444,1.6544444444444444
1334402307534962688,2.4730555555555553,28.72111111111111
1334428729313906691,4.4927777777777775,4.4927777777777775
1334492893759721474,0.2877777777777778,0.2877777777777778
1334127690882850818,0.4147222222222222,0.4147222222222222
1334014072908517376,0.9958333333333333,0.9958333333333333
1333800003668561927,12.891666666666667,12.891666666666667
1333788292211372032,13.655,13.655
1333365969566060544,3.115,26.934444444444445
1333690444711137280,0.3436111111111111,0.3436111111111111
1333452053465612289,14.0525,14.0525
1332318345186607106,15.798333333333334,15.798333333333334
1331629671591542785,13.3925,13.3925
1331522669951389696,3.5547222222222223,0.0
1331176989537964032,1.496388888888889,1.496388888888889
1330502459085688832,17.136666666666667,22.128888888888888
1330747543819485185,2.4972222222222222,2.4972222222222222
