conversation_id,response_time,resolution_time
1342432402510143490,0.49666666666666665,0.49666666666666665
1343806828421861377,0.6008333333333333,22.272777777777776
1343814255330541571,0.10222222222222223,0.10222222222222223
1342463405785956354,3.6369444444444445,3.6369444444444445
1342321009546838016,1.54,23.453055555555554
1339995382978244613,7.515555555555555,155.54444444444445
1341976068337455104,0.09888888888888889,0.09888888888888889
1339289839884095488,9.201944444444445,9.201944444444445
1339169932890624001,0.36277777777777775,0.0
1339062082071797760,1.1927777777777777,3.2119444444444443
1338859359502123008,0.18083333333333335,13.413055555555555
1338391714894020608,0.8844444444444445,0.8844444444444445
1338157194311737345,0.09333333333333334,0.0
1337991285517418497,0.5152777777777777,0.5152777777777777
1337088870165319680,1.8169444444444445,1.8169444444444445
1337025437751336961,3.9808333333333334,3.9808333333333334
1337001464539930625,0.39111111111111113,0.39111111111111113
1336965100356268032,0.33444444444444443,0.33444444444444443
1336915851686125568,0.34555555555555556,2.245833333333333
1336652575735599104,0.04055555555555555,0.1575
1336618754222899201,0.6686111111111112,2.2441666666666666
1336265259791761408,0.8191666666666667,0.8191666666666667
1335506174821584897,1.0033333333333334,1.0033333333333334
1335146131622223873,0.5411111111111111,0.5411111111111111
1334059053752807424,0.20777777777777778,1.1002777777777777
1333658508135264258,0.36972222222222223,0.48138888888888887
1333639263049502723,0.7047222222222222,0.7047222222222222
1333289347588575232,20.618333333333332,20.618333333333332
1333265936451727363,0.105,0.0
1332716531302612992,14.588055555555556,14.588055555555556
1332582007201624065,0.25055555555555553,1.503611111111111
1332576350754930689,0.07583333333333334,0.07583333333333334
1331073636556410881,1.1941666666666666,9.206388888888888
1330104556110422017,0.44972222222222225,0.6288888888888889
1330089707267559428,0.01,1.4425
1328265724364685312,1.7277777777777779,1.7277777777777779
1327090564689346561,73.98027777777777,73.98027777777777
1327093389943181312,57.540277777777774,57.540277777777774
1326528290845155328,2.237222222222222,2.237222222222222
1324722784925229058,2.9675,2.9675
1324261259160682501,0.23083333333333333,0.0
1323888707494010880,1.9458333333333333,1.9458333333333333
1323615538082242561,15.383055555555556,15.383055555555556
1323496556343906304,0.20166666666666666,0.20166666666666666
1323283804484587522,1.3552777777777778,10.837777777777777
1323007023554850816,5.8613888888888885,5.8613888888888885
1322864189849837568,1.028888888888889,1.028888888888889
1321393771880148997,0.9888888888888889,0.9888888888888889
1321380234843746304,0.255,0.255
1320627094729019396,0.025833333333333333,217.4777777777778
1319953262104043520,0.029444444444444443,2.6552777777777776
1319608126895607809,0.3605555555555556,16.240555555555556
1319163357136523264,0.7772222222222223,0.7772222222222223
1318535823042572290,0.47555555555555556,217.64277777777778
1317905452680704000,7.474444444444444,0.0
1317693119186362369,1.8547222222222222,1.8547222222222222
1317489324426850304,0.6875,0.6875
1317422837859192832,1.3708333333333333,1.3708333333333333
1295714230688079872,1.103611111111111,1383.8636111111111
1316403470157578243,0.7316666666666667,0.7316666666666667
1315893288948310016,0.7222222222222222,0.7222222222222222
1315653056264986624,1.923888888888889,1.923888888888889
1315196711308935168,1.7930555555555556,1.7930555555555556
1314964957130223616,12.47,12.47
1314459081248137216,0.7508333333333334,129.4813888888889
1313368753350950912,0.43777777777777777,1.7891666666666666
1313042068780924928,1.2113888888888888,1.2113888888888888
1313023526383697921,0.3616666666666667,0.0
1312652826967896067,0.6077777777777778,0.6077777777777778
1312288018212941825,0.9197222222222222,1.9575
1310173843021987840,1.3788888888888888,1.3788888888888888
1309777505415565313,0.03388888888888889,98.10277777777777
1273096678892077057,0.38555555555555554,0.0
1307292968588464128,0.7830555555555555,0.7830555555555555
1307047322929557504,8.311388888888889,8.311388888888889
1305509717813293057,12.759722222222223,21.638333333333332
1305384534448328704,0.028055555555555556,0.028055555555555556
1303620353722204160,6.1930555555555555,0.0
1303910756853850112,0.5161111111111111,0.5161111111111111
1303372011280896001,11.437222222222223,11.437222222222223
1302936093755490304,0.16666666666666666,1.9430555555555555
1302524425334484993,3.3333333333333335,3.3333333333333335
1299751313975070720,1.49,1.49
1299251029637095424,0.13305555555555557,0.2911111111111111
1298200166386655233,0.5683333333333334,6.395555555555555
1297877241079058438,1.1888888888888889,18.651666666666667
1298030385729658880,4.097222222222222,4.097222222222222
1296742238857256960,49.58444444444444,0.0
1297214781317734400,0.1213888888888889,0.1213888888888889
1296835123606765568,12.95888888888889,0.0
1296377746709311489,0.5361111111111111,0.5361111111111111
1295063603578572801,10.293055555555556,10.293055555555556
1294875706518695936,0.2813888888888889,0.0
1293590526671847428,0.10888888888888888,0.0
1292787095946240005,0.6788888888888889,0.8386111111111111
1291985195231404035,0.21944444444444444,391.7816666666667
1291708101188493313,0.22138888888888889,0.22138888888888889
1291674811375030272,0.4122222222222222,0.4122222222222222
1291398881876402176,0.8216666666666667,0.8216666666666667
1291291437565276161,0.3375,0.3375
1291078813946744832,9.689722222222223,10.1975
1290991046533345285,0.23277777777777778,0.23277777777777778
1290981618069299200,0.265,0.265
1290906470452563968,0.7552777777777778,0.0
1290903630418075648,0.9291666666666667,0.0
1290907836478713856,0.5319444444444444,979.8211111111111
1290859874083995648,0.7166666666666667,7.801388888888889
1289859069163925511,0.034444444444444444,0.0
1289550265842987008,1.2105555555555556,2.0069444444444446
1289472251754999808,0.5361111111111111,0.5361111111111111
1287976187432558592,0.225,0.0
1288058849165889536,49.875,55.15611111111111
1288064236854349825,0.6633333333333333,24.31
1287679660482945024,1.8836111111111111,0.0
1286167670165876737,2.515833333333333,23.119722222222222
1285546571900137472,3.886388888888889,3.886388888888889
1285181952979382272,14.775277777777777,14.775277777777777
1285218911479148544,2.205,39.51166666666666
1284851431824961538,1.6119444444444444,0.0
1284452500590825472,6.379444444444444,6.379444444444444
1284447391425282050,0.27666666666666667,0.0
1284421695957155840,1.9080555555555556,0.0
1284234777654988800,6.79,0.0
1284141828728434689,0.1297222222222222,0.1297222222222222
1283979881542414336,0.305,0.305
1282621811759255552,18.516944444444444,0.0
1282635459571544065,0.2411111111111111,0.0
1281896094532685824,0.24722222222222223,0.24722222222222223
1281500189577142272,0.43805555555555553,0.0
1281449327919939584,0.015,0.015
1281177543496790016,0.034444444444444444,0.034444444444444444
1281142425331720192,0.07472222222222222,0.07472222222222222
1280391514414370816,0.3825,0.0
1280355293772144640,0.7888888888888889,0.7888888888888889
1279319893255393283,0.4038888888888889,0.4038888888888889
1279074720801931264,0.9263888888888889,0.9263888888888889
1278950677872427008,1.6652777777777779,1.6652777777777779
1278325144528859137,3.327777777777778,0.0
1277609802181431296,2.0233333333333334,2.0233333333333334
